variant,revision,trial,profile,fixture,records,prefix_bytes,round,operation,total_ns,record_ns,source_entries,work,checksum
candidate,84d54956d1329b097f2a19e84286813f18064333,3,bit,interleaved,4096,0,2,pipeline,1238333.000,100.776,12288,3291,10764992291889574130
candidate,84d54956d1329b097f2a19e84286813f18064333,3,byte,duplicates,4096,0,0,sample,679375.000,36.604,18560,18557,8476562761733985929
candidate,84d54956d1329b097f2a19e84286813f18064333,3,byte,duplicates,4096,0,0,pipeline,1080583.000,58.221,18560,4188,14205456126107407234
candidate,84d54956d1329b097f2a19e84286813f18064333,3,byte,duplicates,4096,0,1,sample,668917.000,36.041,18560,18557,8476562761733985929
candidate,84d54956d1329b097f2a19e84286813f18064333,3,byte,duplicates,4096,0,1,pipeline,1076000.000,57.974,18560,4188,14205456126107407234
candidate,84d54956d1329b097f2a19e84286813f18064333,3,byte,duplicates,4096,0,2,sample,706583.000,38.070,18560,18557,8476562761733985929
candidate,84d54956d1329b097f2a19e84286813f18064333,3,byte,duplicates,4096,0,2,pipeline,1096542.000,59.081,18560,4188,14205456126107407234
candidate,84d54956d1329b097f2a19e84286813f18064333,3,bit,duplicates,4096,0,0,sample,1139750.000,61.409,18560,18557,17887957781260477778
candidate,84d54956d1329b097f2a19e84286813f18064333,3,bit,duplicates,4096,0,0,pipeline,1714417.000,92.372,18560,4188,12370292114216348944
candidate,84d54956d1329b097f2a19e84286813f18064333,3,bit,duplicates,4096,0,1,sample,1188292.000,64.024,18560,18557,17887957781260477778
candidate,84d54956d1329b097f2a19e84286813f18064333,3,bit,duplicates,4096,0,1,pipeline,1743500.000,93.939,18560,4188,12370292114216348944
candidate,84d54956d1329b097f2a19e84286813f18064333,3,bit,duplicates,4096,0,2,sample,1128417.000,60.798,18560,18557,17887957781260477778
candidate,84d54956d1329b097f2a19e84286813f18064333,3,bit,duplicates,4096,0,2,pipeline,1707084.000,91.977,18560,4188,12370292114216348944
baseline,98f96161d2f67726864e205bc7599fff891c33dc,3,byte,interleaved,4096,0,0,sample,444167.000,36.146,12288,12287,1831843142036873085
baseline,98f96161d2f67726864e205bc7599fff891c33dc,3,byte,interleaved,4096,0,0,pipeline,746292.000,60.733,12288,3291,7010700040678070324
baseline,98f96161d2f67726864e205bc7599fff891c33dc,3,byte,interleaved,4096,0,1,sample,441709.000,35.946,12288,12287,1831843142036873085
baseline,98f96161d2f67726864e205bc7599fff891c33dc,3,byte,interleaved,4096,0,1,pipeline,736667.000,59.950,12288,3291,7010700040678070324
baseline,98f96161d2f67726864e205bc7599fff891c33dc,3,byte,interleaved,4096,0,2,sample,441417.000,35.923,12288,12287,1831843142036873085
baseline,98f96161d2f67726864e205bc7599fff891c33dc,3,byte,interleaved,4096,0,2,pipeline,741584.000,60.350,12288,3291,7010700040678070324
baseline,98f96161d2f67726864e205bc7599fff891c33dc,3,bit,interleaved,4096,0,0,sample,835000.000,67.952,12288,12287,12193008009033903249
baseline,98f96161d2f67726864e205bc7599fff891c33dc,3,bit,interleaved,4096,0,0,pipeline,1277917.000,103.997,12288,3291,10764992291889574130
baseline,98f96161d2f67726864e205bc7599fff891c33dc,3,bit,interleaved,4096,0,1,sample,844208.000,68.702,12288,12287,12193008009033903249
baseline,98f96161d2f67726864e205bc7599fff891c33dc,3,bit,interleaved,4096,0,1,pipeline,1355334.000,110.297,12288,3291,10764992291889574130
baseline,98f96161d2f67726864e205bc7599fff891c33dc,3,bit,interleaved,4096,0,2,sample,810042.000,65.921,12288,12287,12193008009033903249
baseline,98f96161d2f67726864e205bc7599fff891c33dc,3,bit,interleaved,4096,0,2,pipeline,1294125.000,105.316,12288,3291,10764992291889574130
baseline,98f96161d2f67726864e205bc7599fff891c33dc,3,byte,duplicates,4096,0,0,sample,694459.000,37.417,18560,18557,8476562761733985929
baseline,98f96161d2f67726864e205bc7599fff891c33dc,3,byte,duplicates,4096,0,0,pipeline,1162041.000,62.610,18560,4188,14205456126107407234
baseline,98f96161d2f67726864e205bc7599fff891c33dc,3,byte,duplicates,4096,0,1,sample,669208.000,36.056,18560,18557,8476562761733985929
baseline,98f96161d2f67726864e205bc7599fff891c33dc,3,byte,duplicates,4096,0,1,pipeline,1094708.000,58.982,18560,4188,14205456126107407234
baseline,98f96161d2f67726864e205bc7599fff891c33dc,3,byte,duplicates,4096,0,2,sample,666875.000,35.931,18560,18557,8476562761733985929
baseline,98f96161d2f67726864e205bc7599fff891c33dc,3,byte,duplicates,4096,0,2,pipeline,1216084.000,65.522,18560,4188,14205456126107407234
baseline,98f96161d2f67726864e205bc7599fff891c33dc,3,bit,duplicates,4096,0,0,sample,1121500.000,60.426,18560,18557,17887957781260477778
baseline,98f96161d2f67726864e205bc7599fff891c33dc,3,bit,duplicates,4096,0,0,pipeline,1717250.000,92.524,18560,4188,12370292114216348944
baseline,98f96161d2f67726864e205bc7599fff891c33dc,3,bit,duplicates,4096,0,1,sample,1151292.000,62.031,18560,18557,17887957781260477778
baseline,98f96161d2f67726864e205bc7599fff891c33dc,3,bit,duplicates,4096,0,1,pipeline,1757750.000,94.706,18560,4188,12370292114216348944
