variant,revision,trial,profile,fixture,records,prefix_bytes,round,operation,total_ns,record_ns,source_entries,work,checksum
candidate,efb4f203ed212c1d1318bfd2635c61a05809d682,3,bit,interleaved,4096,0,2,pipeline,1344000.000,109.375,12288,3291,10764992291889574130
candidate,efb4f203ed212c1d1318bfd2635c61a05809d682,3,byte,duplicates,4096,0,0,sample,837000.000,45.097,18560,18557,8476562761733985929
candidate,efb4f203ed212c1d1318bfd2635c61a05809d682,3,byte,duplicates,4096,0,0,pipeline,1244292.000,67.042,18560,4188,14205456126107407234
candidate,efb4f203ed212c1d1318bfd2635c61a05809d682,3,byte,duplicates,4096,0,1,sample,829000.000,44.666,18560,18557,8476562761733985929
candidate,efb4f203ed212c1d1318bfd2635c61a05809d682,3,byte,duplicates,4096,0,1,pipeline,1265708.000,68.195,18560,4188,14205456126107407234
candidate,efb4f203ed212c1d1318bfd2635c61a05809d682,3,byte,duplicates,4096,0,2,sample,837417.000,45.119,18560,18557,8476562761733985929
candidate,efb4f203ed212c1d1318bfd2635c61a05809d682,3,byte,duplicates,4096,0,2,pipeline,1250375.000,67.369,18560,4188,14205456126107407234
candidate,efb4f203ed212c1d1318bfd2635c61a05809d682,3,bit,duplicates,4096,0,0,sample,1260458.000,67.913,18560,18557,17887957781260477778
candidate,efb4f203ed212c1d1318bfd2635c61a05809d682,3,bit,duplicates,4096,0,0,pipeline,1759583.000,94.805,18560,4188,12370292114216348944
candidate,efb4f203ed212c1d1318bfd2635c61a05809d682,3,bit,duplicates,4096,0,1,sample,1123500.000,60.533,18560,18557,17887957781260477778
candidate,efb4f203ed212c1d1318bfd2635c61a05809d682,3,bit,duplicates,4096,0,1,pipeline,1828416.000,98.514,18560,4188,12370292114216348944
candidate,efb4f203ed212c1d1318bfd2635c61a05809d682,3,bit,duplicates,4096,0,2,sample,1203000.000,64.817,18560,18557,17887957781260477778
candidate,efb4f203ed212c1d1318bfd2635c61a05809d682,3,bit,duplicates,4096,0,2,pipeline,1813958.000,97.735,18560,4188,12370292114216348944
baseline,98f96161d2f67726864e205bc7599fff891c33dc,3,byte,interleaved,4096,0,0,sample,457625.000,37.242,12288,12287,1831843142036873085
baseline,98f96161d2f67726864e205bc7599fff891c33dc,3,byte,interleaved,4096,0,0,pipeline,751291.000,61.140,12288,3291,7010700040678070324
baseline,98f96161d2f67726864e205bc7599fff891c33dc,3,byte,interleaved,4096,0,1,sample,461209.000,37.533,12288,12287,1831843142036873085
baseline,98f96161d2f67726864e205bc7599fff891c33dc,3,byte,interleaved,4096,0,1,pipeline,800542.000,65.148,12288,3291,7010700040678070324
baseline,98f96161d2f67726864e205bc7599fff891c33dc,3,byte,interleaved,4096,0,2,sample,447417.000,36.411,12288,12287,1831843142036873085
baseline,98f96161d2f67726864e205bc7599fff891c33dc,3,byte,interleaved,4096,0,2,pipeline,741625.000,60.354,12288,3291,7010700040678070324
