variant,revision,trial,profile,fixture,records,prefix_bytes,round,operation,total_ns,record_ns,source_entries,work,checksum
candidate,045702c3c9c2c321a12179bdda2f5b3a7a58a585,2,byte,duplicates,4096,0,0,sample,848125.000,45.696,18560,18557,8476562761733985929
candidate,045702c3c9c2c321a12179bdda2f5b3a7a58a585,2,byte,duplicates,4096,0,0,pipeline,1176500.000,63.389,18560,4188,14205456126107407234
candidate,045702c3c9c2c321a12179bdda2f5b3a7a58a585,2,byte,duplicates,4096,0,1,sample,835833.000,45.034,18560,18557,8476562761733985929
candidate,045702c3c9c2c321a12179bdda2f5b3a7a58a585,2,byte,duplicates,4096,0,1,pipeline,1174708.000,63.292,18560,4188,14205456126107407234
candidate,045702c3c9c2c321a12179bdda2f5b3a7a58a585,2,byte,duplicates,4096,0,2,sample,878333.000,47.324,18560,18557,8476562761733985929
candidate,045702c3c9c2c321a12179bdda2f5b3a7a58a585,2,byte,duplicates,4096,0,2,pipeline,1214167.000,65.418,18560,4188,14205456126107407234
candidate,045702c3c9c2c321a12179bdda2f5b3a7a58a585,2,bit,duplicates,4096,0,0,sample,1298083.000,69.940,18560,18557,17887957781260477778
candidate,045702c3c9c2c321a12179bdda2f5b3a7a58a585,2,bit,duplicates,4096,0,0,pipeline,1798875.000,96.922,18560,4188,12370292114216348944
candidate,045702c3c9c2c321a12179bdda2f5b3a7a58a585,2,bit,duplicates,4096,0,1,sample,1213959.000,65.407,18560,18557,17887957781260477778
candidate,045702c3c9c2c321a12179bdda2f5b3a7a58a585,2,bit,duplicates,4096,0,1,pipeline,1735750.000,93.521,18560,4188,12370292114216348944
candidate,045702c3c9c2c321a12179bdda2f5b3a7a58a585,2,bit,duplicates,4096,0,2,sample,1229834.000,66.263,18560,18557,17887957781260477778
candidate,045702c3c9c2c321a12179bdda2f5b3a7a58a585,2,bit,duplicates,4096,0,2,pipeline,1793125.000,96.612,18560,4188,12370292114216348944
candidate,045702c3c9c2c321a12179bdda2f5b3a7a58a585,3,byte,interleaved,4096,0,0,sample,585834.000,47.675,12288,12287,1831843142036873085
candidate,045702c3c9c2c321a12179bdda2f5b3a7a58a585,3,byte,interleaved,4096,0,0,pipeline,861333.000,70.095,12288,3291,7010700040678070324
candidate,045702c3c9c2c321a12179bdda2f5b3a7a58a585,3,byte,interleaved,4096,0,1,sample,625042.000,50.866,12288,12287,1831843142036873085
candidate,045702c3c9c2c321a12179bdda2f5b3a7a58a585,3,byte,interleaved,4096,0,1,pipeline,867750.000,70.618,12288,3291,7010700040678070324
candidate,045702c3c9c2c321a12179bdda2f5b3a7a58a585,3,byte,interleaved,4096,0,2,sample,586833.000,47.757,12288,12287,1831843142036873085
candidate,045702c3c9c2c321a12179bdda2f5b3a7a58a585,3,byte,interleaved,4096,0,2,pipeline,880167.000,71.628,12288,3291,7010700040678070324
candidate,045702c3c9c2c321a12179bdda2f5b3a7a58a585,3,bit,interleaved,4096,0,0,sample,919083.000,74.795,12288,12287,12193008009033903249
candidate,045702c3c9c2c321a12179bdda2f5b3a7a58a585,3,bit,interleaved,4096,0,0,pipeline,1406792.000,114.485,12288,3291,10764992291889574130
candidate,045702c3c9c2c321a12179bdda2f5b3a7a58a585,3,bit,interleaved,4096,0,1,sample,980666.000,79.807,12288,12287,12193008009033903249
candidate,045702c3c9c2c321a12179bdda2f5b3a7a58a585,3,bit,interleaved,4096,0,1,pipeline,1303667.000,106.093,12288,3291,10764992291889574130
candidate,045702c3c9c2c321a12179bdda2f5b3a7a58a585,3,bit,interleaved,4096,0,2,sample,904166.000,73.581,12288,12287,12193008009033903249
candidate,045702c3c9c2c321a12179bdda2f5b3a7a58a585,3,bit,interleaved,4096,0,2,pipeline,1304750.000,106.181,12288,3291,10764992291889574130
candidate,045702c3c9c2c321a12179bdda2f5b3a7a58a585,3,byte,duplicates,4096,0,0,sample,834666.000,44.971,18560,18557,8476562761733985929
candidate,045702c3c9c2c321a12179bdda2f5b3a7a58a585,3,byte,duplicates,4096,0,0,pipeline,1185167.000,63.856,18560,4188,14205456126107407234
