key_bits,count,shape,windows,pattern,binary_ns,binary_min,binary_max,simd_ns,simd_min,simd_max,automatic_ns,automatic_min,automatic_max,simd_ratio,simd_disjoint_win,simd_disjoint_loss,automatic_ratio,automatic_disjoint_win,automatic_disjoint_loss,checksum
32,18,random,8192,independent,12.9121,12.3628,13.3743,21.4132,20.6019,21.6153,13.3445,13.0692,13.6623,0.6029972166700914,False,True,0.9675971373974297,False,False,569808
32,18,shared,1,dependent,27.4919,26.6285,27.5828,42.0424,40.3856,43.5143,27.7939,27.3577,28.5892,0.6539089110041292,False,True,0.9891343064485373,False,False,540638
32,18,shared,1,independent,7.14238,7.11949,7.73111,17.2558,16.9468,17.5514,7.34457,7.22249,7.63574,0.4139118441335667,False,True,0.9724708185775341,False,False,542560
32,18,shared,8192,dependent,48.3615,46.4725,52.1405,57.6814,56.7398,65.3184,51.5957,46.3123,52.2645,0.8384245181288943,False,True,0.9373164817998398,False,False,578320
32,18,shared,8192,independent,12.921,12.5879,14.9345,22.5385,20.8009,22.7292,13.2427,12.5631,13.7355,0.5732857111165339,False,True,0.9757073708533758,False,False,569808
32,19,random,1,dependent,27.0138,26.3284,27.7761,40.9921,40.439,44.7712,26.7448,26.5598,27.5345,0.6590001488091608,False,True,1.0100580299721815,False,False,629544
32,19,random,1,independent,7.13412,7.13348,7.26381,20.0659,19.8606,23.7331,7.27971,7.21678,7.53529,0.3555345137771045,False,True,0.9800005769460597,False,False,631040
32,19,random,8192,dependent,51.3694,46.7726,55.4606,62.1064,60.6283,63.2305,46.5164,45.9919,47.6271,0.8271192662913966,False,True,1.1043287958655443,False,False,605055
32,19,random,8192,independent,13.2364,12.9414,16.9818,24.5247,24.2926,25.6564,13.2148,13.0812,13.8404,0.5397171015343715,False,True,1.0016345309804158,False,False,609400
32,19,shared,1,dependent,26.8815,26.4797,27.3787,40.6354,39.9265,42.4283,26.8625,26.6921,26.9864,0.6615291100862795,False,True,1.0007073057235922,False,False,629544
32,19,shared,1,independent,7.16209,7.13286,7.37762,20.5262,19.9121,20.9541,7.35791,7.20534,7.47362,0.3489243016242656,False,True,0.9733864643628422,False,False,631040
32,19,shared,8192,dependent,46.332,46.0078,48.9171,61.1248,58.6395,66.4419,46.3956,46.0358,47.1865,0.7579902101929168,False,True,0.9986291803533094,False,False,605055
32,19,shared,8192,independent,12.5809,12.5065,12.5828,25.7988,23.4032,31.1146,12.8237,12.7977,13.1054,0.4876544645487387,False,True,0.9810663069161006,False,True,609400
32,20,random,1,dependent,27.5211,26.179,27.9039,40.4771,40.2927,40.7193,26.556,26.3252,27.0106,0.6799177806710461,False,True,1.0363420695887935,False,False,662703
32,20,random,1,independent,7.37825,7.17862,7.5639,21.5664,20.558,21.7978,7.34584,7.28671,7.41896,0.3421178314415016,False,True,1.004412020953356,False,False,659488
