phase,profile,distribution,records,key_bytes,query_kind,access,variant,processes,baseline_ns,query_ns,speedup,baseline_min_ns,baseline_max_ns,candidate_min_ns,candidate_max_ns,process_ranges,baseline_file_bytes,file_bytes,file_growth_percent,offset_bytes,offset_file_percent,offset_auxiliary_bytes,preparation_ns
alternatives,typed-bit,hash,8192,16,mixed,independent,base,3,6066.467,6066.467,1.0,5924.642,6094.36,5924.642,6094.36,overlap,595696,595696,0.0,1736,0.29142381348875934,288,13466960.0
alternatives,typed-bit,hash,8192,16,mixed,independent,direct64,3,6066.467,5830.912,1.040397625620143,5924.642,6094.36,5750.244,5840.352,faster,595696,600392,0.7883215599903348,6432,1.0713000839451559,0,14762820.0
alternatives,typed-bit,hash,8192,16,mixed,independent,packed,3,6066.467,5870.952,1.0333020947880343,5924.642,6094.36,5791.483,5930.277,overlap,595696,596000,0.05103274153259729,2040,0.3422818791946309,0,13679480.0
alternatives,typed-bit,structured,131072,128,hit,dependent,base,3,7064.819,7064.819,1.0,7021.383,7207.784,7021.383,7207.784,overlap,6432864,6432864,0.0,16216,0.25208056629209014,1024,161139800.0
alternatives,typed-bit,structured,131072,128,hit,dependent,direct64,3,7064.819,6687.032,1.0564954676454368,7021.383,7207.784,6599.528,6732.625,faster,6432864,6516904,1.3064165510105585,100256,1.538399215332925,0,161427700.0
alternatives,typed-bit,structured,131072,128,hit,dependent,packed,3,7064.819,6823.486,1.0353679922549852,7021.383,7207.784,6749.837,6850.993,faster,6432864,6448560,0.24399707501976398,31912,0.4948701725656581,0,160520200.0
alternatives,typed-bit,structured,131072,128,hit,independent,base,3,7055.318,7055.318,1.0,7052.368,7197.53,7052.368,7197.53,overlap,6432864,6432864,0.0,16216,0.25208056629209014,1024,161139800.0
alternatives,typed-bit,structured,131072,128,hit,independent,direct64,3,7055.318,6675.944,1.0568270195196365,7052.368,7197.53,6626.729,6863.363,faster,6432864,6516904,1.3064165510105585,100256,1.538399215332925,0,161427700.0
alternatives,typed-bit,structured,131072,128,hit,independent,packed,3,7055.318,6846.395,1.0305157677872807,7052.368,7197.53,6820.658,6847.92,faster,6432864,6448560,0.24399707501976398,31912,0.4948701725656581,0,160520200.0
alternatives,typed-bit,structured,131072,128,miss,dependent,base,3,7366.129,7366.129,1.0,7309.631,7776.611,7309.631,7776.611,overlap,6432864,6432864,0.0,16216,0.25208056629209014,1024,161139800.0
alternatives,typed-bit,structured,131072,128,miss,dependent,direct64,3,7366.129,6977.478,1.055700784724796,7309.631,7776.611,6946.777,6985.596,faster,6432864,6516904,1.3064165510105585,100256,1.538399215332925,0,161427700.0
