variant,revision,trial,profile,fixture,records,prefix_bytes,tail_bytes,round,build_ns,record_ns,payload_bytes,wire_digest,input_literal_bits,output_literal_bits,input_encoded_bytes,requested_bytes,peak_bytes,live_bytes,allocation_calls
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,4,bit_variable,fragments,4096,0,0,1,552541.000,134.898,16029,10631779632291143193,6826,4096,21862,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,4,bit_variable,fragments,4096,0,0,2,545667.000,133.219,16029,10631779632291143193,6826,4096,21862,0,0,0,0
candidate,e21766bbde779fec2364bec2198f8b790ce70312,4,byte_fixed,fragments,4096,0,0,0,217125.000,53.009,45312,7820603925231540191,54608,32768,61778,0,0,0,0
candidate,e21766bbde779fec2364bec2198f8b790ce70312,4,byte_fixed,fragments,4096,0,0,1,212167.000,51.799,45312,7820603925231540191,54608,32768,61778,0,0,0,0
candidate,e21766bbde779fec2364bec2198f8b790ce70312,4,byte_fixed,fragments,4096,0,0,2,221959.000,54.189,45312,7820603925231540191,54608,32768,61778,0,0,0,0
candidate,e21766bbde779fec2364bec2198f8b790ce70312,4,byte_variable,fragments,4096,0,0,0,278042.000,67.881,82168,16838699902396890206,54608,32768,110919,0,0,0,0
candidate,e21766bbde779fec2364bec2198f8b790ce70312,4,byte_variable,fragments,4096,0,0,1,275250.000,67.200,82168,16838699902396890206,54608,32768,110919,0,0,0,0
candidate,e21766bbde779fec2364bec2198f8b790ce70312,4,byte_variable,fragments,4096,0,0,2,273958.000,66.884,82168,16838699902396890206,54608,32768,110919,0,0,0,0
candidate,e21766bbde779fec2364bec2198f8b790ce70312,4,bit_fixed,fragments,4096,0,0,0,323416.000,78.959,10308,4373761350378516308,6826,4096,14234,0,0,0,0
candidate,e21766bbde779fec2364bec2198f8b790ce70312,4,bit_fixed,fragments,4096,0,0,1,318084.000,77.657,10308,4373761350378516308,6826,4096,14234,0,0,0,0
candidate,e21766bbde779fec2364bec2198f8b790ce70312,4,bit_fixed,fragments,4096,0,0,2,331000.000,80.811,10308,4373761350378516308,6826,4096,14234,0,0,0,0
candidate,e21766bbde779fec2364bec2198f8b790ce70312,4,bit_variable,fragments,4096,0,0,0,422833.000,103.231,16029,10631779632291143193,6826,4096,21862,0,0,0,0
candidate,e21766bbde779fec2364bec2198f8b790ce70312,4,bit_variable,fragments,4096,0,0,1,411625.000,100.494,16029,10631779632291143193,6826,4096,21862,0,0,0,0
candidate,e21766bbde779fec2364bec2198f8b790ce70312,4,bit_variable,fragments,4096,0,0,2,411292.000,100.413,16029,10631779632291143193,6826,4096,21862,0,0,0,0
