variant,revision,trial,profile,records,prefix_bytes,round,build_ns,record_ns,payload_bytes,wire_digest
candidate,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,0,bit_variable,16384,64,1,5910375.000,360.741,83922,3519228460996590230
candidate,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,0,bit_variable,16384,64,2,5005292.000,305.499,83922,3519228460996590230
candidate,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,1,byte_fixed,16384,64,0,1835750.000,112.045,181451,9251279952100018761
candidate,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,1,byte_fixed,16384,64,1,1810209.000,110.486,181451,9251279952100018761
candidate,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,1,byte_fixed,16384,64,2,1887000.000,115.173,181451,9251279952100018761
candidate,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,1,byte_variable,16384,64,0,2278250.000,139.053,328881,10497002078573155402
candidate,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,1,byte_variable,16384,64,1,2205333.000,134.603,328881,10497002078573155402
candidate,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,1,byte_variable,16384,64,2,2244750.000,137.009,328881,10497002078573155402
candidate,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,1,bit_fixed,16384,64,0,3116125.000,190.193,61036,15332273967921022392
candidate,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,1,bit_fixed,16384,64,1,3201500.000,195.404,61036,15332273967921022392
candidate,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,1,bit_fixed,16384,64,2,3269375.000,199.547,61036,15332273967921022392
candidate,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,1,bit_variable,16384,64,0,3981958.000,243.039,83922,3519228460996590230
candidate,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,1,bit_variable,16384,64,1,3788625.000,231.239,83922,3519228460996590230
candidate,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,1,bit_variable,16384,64,2,3756416.000,229.273,83922,3519228460996590230
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,1,byte_fixed,16384,64,0,1856667.000,113.322,181451,9251279952100018761
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,1,byte_fixed,16384,64,1,1798292.000,109.759,181451,9251279952100018761
