variant,revision,trial,profile,fixture,records,prefix_bytes,round,operation,total_ns,record_ns,source_entries,work,checksum
candidate,370687ac12a8fb94085cc6e023949694377d7de5,3,bit,duplicates,4096,0,2,sample,894708.000,48.206,18560,18557,17887957781260477778
candidate,370687ac12a8fb94085cc6e023949694377d7de5,3,bit,duplicates,4096,0,2,pipeline,1304500.000,70.286,18560,4188,2638605148812090001
baseline,79ba498b808e99734515621152a7759a181a0d23,3,byte,interleaved,4096,0,0,sample,326542.000,26.574,12288,12287,1831843142036873085
baseline,79ba498b808e99734515621152a7759a181a0d23,3,byte,interleaved,4096,0,0,pipeline,566167.000,46.075,12288,3291,1961096023440014163
baseline,79ba498b808e99734515621152a7759a181a0d23,3,byte,interleaved,4096,0,1,sample,317917.000,25.872,12288,12287,1831843142036873085
baseline,79ba498b808e99734515621152a7759a181a0d23,3,byte,interleaved,4096,0,1,pipeline,519459.000,42.274,12288,3291,1961096023440014163
baseline,79ba498b808e99734515621152a7759a181a0d23,3,byte,interleaved,4096,0,2,sample,318709.000,25.937,12288,12287,1831843142036873085
baseline,79ba498b808e99734515621152a7759a181a0d23,3,byte,interleaved,4096,0,2,pipeline,505792.000,41.161,12288,3291,1961096023440014163
baseline,79ba498b808e99734515621152a7759a181a0d23,3,bit,interleaved,4096,0,0,sample,598750.000,48.726,12288,12287,12193008009033903249
baseline,79ba498b808e99734515621152a7759a181a0d23,3,bit,interleaved,4096,0,0,pipeline,878000.000,71.452,12288,3291,4801493438380956427
baseline,79ba498b808e99734515621152a7759a181a0d23,3,bit,interleaved,4096,0,1,sample,585791.000,47.672,12288,12287,12193008009033903249
baseline,79ba498b808e99734515621152a7759a181a0d23,3,bit,interleaved,4096,0,1,pipeline,909583.000,74.022,12288,3291,4801493438380956427
baseline,79ba498b808e99734515621152a7759a181a0d23,3,bit,interleaved,4096,0,2,sample,743541.000,60.510,12288,12287,12193008009033903249
baseline,79ba498b808e99734515621152a7759a181a0d23,3,bit,interleaved,4096,0,2,pipeline,972250.000,79.122,12288,3291,4801493438380956427
baseline,79ba498b808e99734515621152a7759a181a0d23,3,byte,duplicates,4096,0,0,sample,522959.000,28.177,18560,18557,8476562761733985929
baseline,79ba498b808e99734515621152a7759a181a0d23,3,byte,duplicates,4096,0,0,pipeline,789250.000,42.524,18560,4188,13297295891071305527
baseline,79ba498b808e99734515621152a7759a181a0d23,3,byte,duplicates,4096,0,1,sample,504250.000,27.169,18560,18557,8476562761733985929
baseline,79ba498b808e99734515621152a7759a181a0d23,3,byte,duplicates,4096,0,1,pipeline,834334.000,44.953,18560,4188,13297295891071305527
baseline,79ba498b808e99734515621152a7759a181a0d23,3,byte,duplicates,4096,0,2,sample,530959.000,28.608,18560,18557,8476562761733985929
baseline,79ba498b808e99734515621152a7759a181a0d23,3,byte,duplicates,4096,0,2,pipeline,773583.000,41.680,18560,4188,13297295891071305527
baseline,79ba498b808e99734515621152a7759a181a0d23,3,bit,duplicates,4096,0,0,sample,845458.000,45.553,18560,18557,17887957781260477778
baseline,79ba498b808e99734515621152a7759a181a0d23,3,bit,duplicates,4096,0,0,pipeline,1236625.000,66.629,18560,4188,2638605148812090001
baseline,79ba498b808e99734515621152a7759a181a0d23,3,bit,duplicates,4096,0,1,sample,830292.000,44.736,18560,18557,17887957781260477778
baseline,79ba498b808e99734515621152a7759a181a0d23,3,bit,duplicates,4096,0,1,pipeline,1242500.000,66.945,18560,4188,2638605148812090001
baseline,79ba498b808e99734515621152a7759a181a0d23,3,bit,duplicates,4096,0,2,sample,951834.000,51.284,18560,18557,17887957781260477778
baseline,79ba498b808e99734515621152a7759a181a0d23,3,bit,duplicates,4096,0,2,pipeline,1312875.000,70.737,18560,4188,2638605148812090001
