variant,revision,trial,profile,fixture,records,prefix_bytes,round,operation,total_ns,record_ns,source_entries,work,checksum
candidate,57e366702874b2e82d1bf7c719598673e27a9e19,3,byte,duplicates,4096,0,0,pipeline,722417.000,38.923,18560,4188,13297295891071305527
candidate,57e366702874b2e82d1bf7c719598673e27a9e19,3,byte,duplicates,4096,0,1,sample,472125.000,25.438,18560,18557,8476562761733985929
candidate,57e366702874b2e82d1bf7c719598673e27a9e19,3,byte,duplicates,4096,0,1,pipeline,722209.000,38.912,18560,4188,13297295891071305527
candidate,57e366702874b2e82d1bf7c719598673e27a9e19,3,byte,duplicates,4096,0,2,sample,482333.000,25.988,18560,18557,8476562761733985929
candidate,57e366702874b2e82d1bf7c719598673e27a9e19,3,byte,duplicates,4096,0,2,pipeline,804541.000,43.348,18560,4188,13297295891071305527
candidate,57e366702874b2e82d1bf7c719598673e27a9e19,3,bit,duplicates,4096,0,0,sample,873542.000,47.066,18560,18557,17887957781260477778
candidate,57e366702874b2e82d1bf7c719598673e27a9e19,3,bit,duplicates,4096,0,0,pipeline,1201458.000,64.734,18560,4188,2638605148812090001
candidate,57e366702874b2e82d1bf7c719598673e27a9e19,3,bit,duplicates,4096,0,1,sample,841000.000,45.312,18560,18557,17887957781260477778
candidate,57e366702874b2e82d1bf7c719598673e27a9e19,3,bit,duplicates,4096,0,1,pipeline,1220916.000,65.782,18560,4188,2638605148812090001
candidate,57e366702874b2e82d1bf7c719598673e27a9e19,3,bit,duplicates,4096,0,2,sample,900334.000,48.509,18560,18557,17887957781260477778
candidate,57e366702874b2e82d1bf7c719598673e27a9e19,3,bit,duplicates,4096,0,2,pipeline,1233458.000,66.458,18560,4188,2638605148812090001
baseline,17e232d4a78c6a7e10ccfd5587c7b732bfed1fec,3,byte,interleaved,4096,0,0,sample,342959.000,27.910,12288,12287,1831843142036873085
baseline,17e232d4a78c6a7e10ccfd5587c7b732bfed1fec,3,byte,interleaved,4096,0,0,pipeline,534542.000,43.501,12288,3291,1961096023440014163
