case,mode,distribution,older,newer,cancelled,trial,input_a_bytes,input_b_bytes,output_bytes,output_records,value_bytes,complete_ms,merge_ms,output_ms,sequence,process,revision
6,raw-bit,hash-like,4096,4096,0,1,139328,139320,277376,8192,131072,1.394667,1.094833,0.296333,272,2,baseline
6,raw-bit,hash-like,4096,4096,0,2,139328,139320,277376,8192,131072,1.409959,1.110375,0.29775,272,2,baseline
6,raw-bit,hash-like,4096,4096,0,-1,139328,139320,277376,8192,131072,1.457458,1.099584,0.356166,273,2,candidate
6,raw-bit,hash-like,4096,4096,0,0,139328,139320,277376,8192,131072,1.588,1.146875,0.433625,273,2,candidate
6,raw-bit,hash-like,4096,4096,0,1,139328,139320,277376,8192,131072,1.399542,1.087042,0.309708,273,2,candidate
6,raw-bit,hash-like,4096,4096,0,2,139328,139320,277376,8192,131072,1.367666,1.1045,0.261833,273,2,candidate
6,raw-byte,hash-like,4096,4096,0,-1,135912,135896,271048,8192,131072,0.827875,0.497791,0.328375,274,2,candidate
6,raw-byte,hash-like,4096,4096,0,0,135912,135896,271048,8192,131072,0.849333,0.5105,0.334792,274,2,candidate
6,raw-byte,hash-like,4096,4096,0,1,135912,135896,271048,8192,131072,0.864459,0.478458,0.383708,274,2,candidate
6,raw-byte,hash-like,4096,4096,0,2,135912,135896,271048,8192,131072,0.736791,0.4925,0.243042,274,2,candidate
6,raw-byte,hash-like,4096,4096,0,-1,135912,135896,271048,8192,131072,0.962334,0.594375,0.365208,275,2,baseline
6,raw-byte,hash-like,4096,4096,0,0,135912,135896,271048,8192,131072,1.053208,0.5805,0.46575,275,2,baseline
6,raw-byte,hash-like,4096,4096,0,1,135912,135896,271048,8192,131072,0.830709,0.570208,0.259334,275,2,baseline
6,raw-byte,hash-like,4096,4096,0,2,135912,135896,271048,8192,131072,0.922208,0.570167,0.349375,275,2,baseline
6,typed-bit,hash-like,4096,4096,0,-1,144544,144536,287712,8192,131072,2.3955,2.041083,0.352417,276,2,baseline
6,typed-bit,hash-like,4096,4096,0,0,144544,144536,287712,8192,131072,2.29475,1.987167,0.301959,276,2,baseline
6,typed-bit,hash-like,4096,4096,0,1,144544,144536,287712,8192,131072,2.375708,2.0405,0.33225,276,2,baseline
6,typed-bit,hash-like,4096,4096,0,2,144544,144536,287712,8192,131072,2.331708,2.022541,0.305875,276,2,baseline
6,typed-bit,hash-like,4096,4096,0,-1,144544,144536,287712,8192,131072,2.521459,2.134667,0.383458,277,2,candidate
6,typed-bit,hash-like,4096,4096,0,0,144544,144536,287712,8192,131072,2.265458,1.954125,0.305542,277,2,candidate
6,typed-bit,hash-like,4096,4096,0,1,144544,144536,287712,8192,131072,2.3305,1.981375,0.345208,277,2,candidate
6,typed-bit,hash-like,4096,4096,0,2,144544,144536,287712,8192,131072,2.427167,2.043834,0.353083,277,2,candidate
6,typed-byte,hash-like,4096,4096,0,-1,144136,144120,287512,8192,131072,0.885916,0.560625,0.323292,278,2,candidate
6,typed-byte,hash-like,4096,4096,0,0,144136,144120,287512,8192,131072,0.832875,0.516083,0.311667,278,2,candidate
6,typed-byte,hash-like,4096,4096,0,1,144136,144120,287512,8192,131072,0.779792,0.527541,0.250875,278,2,candidate
6,typed-byte,hash-like,4096,4096,0,2,144136,144120,287512,8192,131072,0.73375,0.519292,0.213416,278,2,candidate
6,typed-byte,hash-like,4096,4096,0,-1,156672,156672,312592,8192,131072,1.025791,0.648792,0.375042,279,2,baseline
6,typed-byte,hash-like,4096,4096,0,0,156672,156672,312592,8192,131072,0.972083,0.582542,0.385292,279,2,baseline
6,typed-byte,hash-like,4096,4096,0,1,156672,156672,312592,8192,131072,0.859625,0.599792,0.2585,279,2,baseline
6,typed-byte,hash-like,4096,4096,0,2,156672,156672,312592,8192,131072,0.814875,0.561708,0.252084,279,2,baseline
7,raw-byte,hash-like,65536,65536,0,-1,2144592,2144824,4262496,131072,2097152,10.359083,9.361708,0.993541,280,2,baseline
7,raw-byte,hash-like,65536,65536,0,0,2144592,2144824,4262496,131072,2097152,10.111583,9.133041,0.97175,280,2,baseline
7,raw-byte,hash-like,65536,65536,0,1,2144592,2144824,4262496,131072,2097152,10.429875,9.23475,1.192125,280,2,baseline
7,raw-byte,hash-like,65536,65536,0,2,2144592,2144824,4262496,131072,2097152,10.409625,9.348333,1.058334,280,2,baseline
7,raw-byte,hash-like,65536,65536,0,-1,2144592,2144824,4262496,131072,2097152,8.889833,7.934875,0.950792,281,2,candidate
7,raw-byte,hash-like,65536,65536,0,0,2144592,2144824,4262496,131072,2097152,8.622667,7.639834,0.976,281,2,candidate
7,raw-byte,hash-like,65536,65536,0,1,2144592,2144824,4262496,131072,2097152,8.733167,7.653375,1.076583,281,2,candidate
7,raw-byte,hash-like,65536,65536,0,2,2144592,2144824,4262496,131072,2097152,8.659833,7.553667,1.102291,281,2,candidate
7,typed-bit,hash-like,65536,65536,0,-1,2275344,2275440,4534352,131072,2097152,33.9145,32.721167,1.189083,282,2,candidate
7,typed-bit,hash-like,65536,65536,0,0,2275344,2275440,4534352,131072,2097152,33.795041,32.614334,1.167959,282,2,candidate
7,typed-bit,hash-like,65536,65536,0,1,2275344,2275440,4534352,131072,2097152,33.717959,32.5825,1.131292,282,2,candidate
7,typed-bit,hash-like,65536,65536,0,2,2275344,2275440,4534352,131072,2097152,33.7835,32.671292,1.1075,282,2,candidate
7,typed-bit,hash-like,65536,65536,0,-1,2275344,2275440,4534352,131072,2097152,33.97575,32.844416,1.126625,283,2,baseline
7,typed-bit,hash-like,65536,65536,0,0,2275344,2275440,4534352,131072,2097152,34.027167,32.915959,1.0985,283,2,baseline
7,typed-bit,hash-like,65536,65536,0,1,2275344,2275440,4534352,131072,2097152,34.766333,33.659625,1.101667,283,2,baseline
7,typed-bit,hash-like,65536,65536,0,2,2275344,2275440,4534352,131072,2097152,34.651333,33.419666,1.226542,283,2,baseline
7,typed-byte,hash-like,65536,65536,0,-1,2476688,2476936,4926640,131072,2097152,10.322792,9.240167,1.079709,284,2,baseline
7,typed-byte,hash-like,65536,65536,0,0,2476688,2476936,4926640,131072,2097152,10.595792,9.453167,1.132167,284,2,baseline
7,typed-byte,hash-like,65536,65536,0,1,2476688,2476936,4926640,131072,2097152,10.660125,9.595209,1.061125,284,2,baseline
7,typed-byte,hash-like,65536,65536,0,2,2476688,2476936,4926640,131072,2097152,10.75675,9.59675,1.157416,284,2,baseline
7,typed-byte,hash-like,65536,65536,0,-1,2276240,2276472,4525832,131072,2097152,9.213541,8.13125,1.079042,285,2,candidate
7,typed-byte,hash-like,65536,65536,0,0,2276240,2276472,4525832,131072,2097152,9.46325,8.341459,1.114917,285,2,candidate
7,typed-byte,hash-like,65536,65536,0,1,2276240,2276472,4525832,131072,2097152,9.139833,8.166292,0.966666,285,2,candidate
7,typed-byte,hash-like,65536,65536,0,2,2276240,2276472,4525832,131072,2097152,9.269875,8.087084,1.179583,285,2,candidate
7,raw-bit,hash-like,65536,65536,0,-1,2193128,2193240,4370152,131072,2097152,18.136084,17.001833,1.131417,286,2,candidate
7,raw-bit,hash-like,65536,65536,0,0,2193128,2193240,4370152,131072,2097152,18.0325,17.037791,0.984834,286,2,candidate
7,raw-bit,hash-like,65536,65536,0,1,2193128,2193240,4370152,131072,2097152,18.267291,17.113542,1.150334,286,2,candidate
7,raw-bit,hash-like,65536,65536,0,2,2193128,2193240,4370152,131072,2097152,18.395,17.217541,1.173459,286,2,candidate
7,raw-bit,hash-like,65536,65536,0,-1,2193128,2193240,4370152,131072,2097152,18.435416,17.299666,1.131375,287,2,baseline
7,raw-bit,hash-like,65536,65536,0,0,2193128,2193240,4370152,131072,2097152,18.660417,17.659541,0.990792,287,2,baseline
7,raw-bit,hash-like,65536,65536,0,1,2193128,2193240,4370152,131072,2097152,18.679417,17.435583,1.23875,287,2,baseline
7,raw-bit,hash-like,65536,65536,0,2,2193128,2193240,4370152,131072,2097152,18.236542,17.196583,1.035875,287,2,baseline
